Age,Salary
28,112487.81771240868
45,104758.51246862543
19,117014.96945042719
52,32690.46297705559
22,117070.43075065226
48,60600.68779734525
30,44508.4936299134
25,63585.19822015351
24,111223.38317213573
24,97710.18304778296
29,78413.61635277912
45,80562.78962381958
42,97497.52634177185
33,69489.26808869315
24,54132.00532136837
22,52830.88125206903
28,96115.99936995872
56,95823.40342150172
35,108454.24049536324
55,43187.96991178884
28,39187.32209146074
41,103759.83214845789
18,66375.06105280273
56,42920.07703121573
50,58838.6240070374
55,118188.00910618065
51,81802.94737016846
38,42900.14335352962
41,72739.09457194278
43,82993.30761852372
46,99610.38434617141
59,63298.03926649841
22,79179.35202130556
36,106311.38027114407
47,43415.40998833191
33,81229.7769591161
56,78848.3513661648
41,80556.93574945626
59,105410.8109052141
54,60512.5051320507
24,115572.29760698148
24,109366.34501731994
54,101874.26895139174
52,38903.7969001078
52,38983.434284631265
18,78616.90232070234
50,47623.01218301452
39,34354.59758207274
22,102878.43437844231
29,55400.37658660791
21,102156.44405853488
43,48844.18444611603
33,52658.03125891813
19,73529.20744884349
37,33409.24804137067
28,65830.27211585979
56,111821.26020331733
26,66077.76669040041
55,83844.83916923474
20,63003.839863080626
58,76391.23280323017
21,32934.018127931864
25,106749.11939657373
29,77743.13071355261
30,82768.65098856667
51,69059.3933924982
49,47111.838478666665
34,117660.68711490196
55,95648.84156974575
55,37789.65533780901
52,38082.26066581477
49,60600.14379619246
50,87992.91065947397
56,119735.6944186234
28,101739.55178838558
30,99400.48729131602
42,114680.68534954095
20,81612.50413002624
37,38361.12475635579
25,54309.10032543271
47,119896.14853298431
47,67420.51393915212
48,106098.52227461112
21,118219.12184719909
57,98678.58192662644
50,33457.379969278256
50,70125.8391453205
38,105862.75685202474
19,65007.89065285952
18,32083.240707296864
55,37011.93273797998
39,86667.90195770201
55,105216.80175592336
48,65778.14400560102
19,65656.21218669828
50,36465.111976106455
30,56882.51070707459
36,68930.30627909141
51,43679.10309054719
54,30433.056703474824
41,56680.345680757615
19,84593.10720585569
32,45796.14665776007
25,69779.63607283341
55,105516.68224217821
50,44721.757923252895
42,51957.00440185541
25,119478.65601747451
50,115148.65535989677
57,99888.12980525383
26,100133.95492654867
18,99231.20992670875
33,65701.34827856925
37,100757.18266651944
58,30567.635715083154
41,63586.514829665306
25,54278.22127915405
58,70996.85811095504
18,65974.55189943832
19,48722.7272040571
32,32154.435185284012
34,92026.1835048143
33,78292.6755489929
20,102123.12590638698
30,114381.61925402247
22,36958.78935776051
54,55246.052425074886
49,34637.88149598328
53,96902.71066142735
30,94727.7061024
46,41286.69345140956
25,91020.8508133819
33,74323.99659958924
19,85668.77423983427
26,46904.28959129519
31,105591.1193145016
58,65361.63945235296
52,40070.01383249455
57,77316.73714508757
53,37972.71360011413
31,44045.31348012616
33,63890.42359881541
26,105436.68475424354
58,78180.96611280536
47,95565.72119940183
54,114794.75197175951
41,32584.42475191745
18,46364.445833269994
28,40544.59284292311
36,82462.31678841097
46,57479.304313327055
52,113770.2448618986
18,43724.41721633055
18,106897.12179084313
34,94828.82487503409
35,63802.78638243749
39,35091.522697211265
47,38811.536214790525
39,54273.44524635604
31,108499.1571198734
42,81779.72505897692
36,51447.67649914793
47,32387.574465081805
46,72875.97518538352
29,89365.81288993922
46,85014.9804461947
37,90967.05154808697
46,90078.80444915054
34,111585.62421240327
24,79683.98348517681
37,63024.637867729005
20,111850.77043553564
46,75920.57846057299
42,30569.6682136123
32,97642.39109214173
58,70416.53499251847
24,102319.37266225662
52,89396.53685411958
25,36819.66634258293
53,61099.9025697492
42,113847.98697368457
42,64008.1251330675
41,77367.50861254215
54,51758.46379780481
26,50064.231403186655
36,61458.492455762476
22,113880.55688805363
53,51029.480087289136
19,50541.40599852364
29,85244.80701248505
46,66641.15480209875
34,33154.74284681549
34,83453.75875799963
50,57637.82564208248
31,93452.11444679958
31,73577.50432289598
26,82104.55257633989
36,52123.76812586469
56,85948.87373500448
58,101691.57283863149
21,31220.93214465952
44,36618.0971689195
46,37489.698723019734
32,102962.28529607017
29,96520.74187165432
23,67157.07899390323
35,42428.01568385589
25,100429.26356147003
48,119277.04727010995
38,31188.171449877733
26,85134.74992016828
49,115810.88233231775
58,62626.79956533796
51,110956.64601843215
53,33109.125292427816
31,53574.4446067385
55,36486.90083546155
32,46524.419713083815
21,55031.10749388442
57,68054.74305556627
47,40352.249323968375
53,118814.85419709732
23,70667.18477254227
35,109937.13423787395
42,69232.97981443282
49,56842.12760562996
38,39229.74786863993
23,107902.45515772379
27,82588.33637536087
27,39675.775511977234
22,57914.48661682602
29,64409.67468888625
34,104890.95849657254
30,39898.99253050909
33,107173.1739237653
36,71106.05326894895
56,66115.64733800435
35,91081.31912142388
40,100466.61417888157
56,52518.08994184797
34,118296.21015873476
49,100930.80290523035
48,106688.33429907504
53,91810.73700535098
33,50371.53515458064
40,33399.882060004595
31,83042.73476792197
21,48062.09234932785
25,70566.14175579576
21,90825.72496516016
25,86137.62470834996
20,39486.06657082954
53,79140.56681194482
33,77441.318521184
39,118819.13967475752
46,57244.07786282174
49,55598.214860942884
59,106147.97698831226
43,68612.02510909106
44,98870.33647077787
18,52356.92782870706
18,44640.75067983751
54,74834.35509129454
51,33453.413183601566
58,32903.83978994805
21,113707.15787053137
44,83374.99225154714
29,104672.135477568
34,41100.85653381615
30,97419.65414400141
30,59748.89385163343
53,109651.62350077489
39,30314.485323587305
45,49988.7574567462
27,72615.80269144275
55,52496.904002204996
47,39960.00209544973
22,34975.584303223135
29,91852.32995836734
56,66612.38060819593
46,34316.57700002835
31,34754.22471236282
37,57792.20304234205
58,67711.24384637851
57,89828.8919899186
29,41734.08023494836
56,99631.8867720014
55,89376.24178377498
37,92805.28278074424
49,97910.47985772368
21,92740.34003449522
21,80636.38119158146
27,59667.296913576196
39,56977.48985399176
24,31403.199499274568
38,104623.63971336537
33,52275.02971309368
29,71243.19671273693
50,32992.09155838036
43,72179.18390216738
42,87392.07228375216
44,43094.83600246023
19,66601.42190022729
24,61947.05716544254
34,73792.1141388829
31,93454.60738145717
30,81812.86682614114
43,97267.5544302143
21,93990.18223623298
51,58791.87021965465
27,85082.04139586716
20,57278.77668237158
35,116581.54049977186
19,45028.499689012526
38,73928.00323421936
48,114477.67720717618
48,62096.545111097716
52,37952.43005106321
53,44561.72310820993
41,71345.54664029067
20,31808.956709250186
54,64586.29570482622
22,95998.08184658638
34,60981.826210086496
59,41624.724854020984
24,89340.76408911293
24,98610.25526155518
40,113746.56396155257
51,44611.70002619071
43,81800.84123865602
50,86654.30539094939
40,52123.570912884956
23,43061.880239699625
50,95415.45597932392
58,107129.6505239382
59,49038.905910177295
59,37923.788162344375
36,45638.93909427014
30,99191.58683858301
18,110758.08074082794
23,50685.384191417455
35,86831.83602112005
57,65181.649284355044
41,35946.63319386044
22,81942.389312313
57,84098.13607959612
26,99626.64599212282
44,98778.00526633144
37,95969.04173794761
30,100722.66546416836
32,45835.00898725304
35,44603.698424980554
58,31681.01151933365
38,111578.75432608684
25,74160.11546454787
57,112738.25491634126
53,100557.03701085215
44,74345.20172592236
42,88804.83533036176
24,119725.3113398997
46,91113.25172980168
59,62341.527791892906
55,96584.42666101462
33,84866.34379206806
31,74101.9313113318
40,107913.41011763862
19,75070.8698093112
29,117340.25588403152
25,87658.68790742851
51,30268.4494180147
27,41671.603390437136
36,85891.50584668983
48,68125.64640292508
18,67696.37016624791
53,110855.1802087204
55,43948.89025017661
26,66369.25515509697
34,88481.36138915566
57,33780.1169993674
39,64971.357248600696
39,62875.31108967885
35,82739.72480701437
24,98065.41702306374
30,96736.57880878574
57,77189.74577345842
58,115453.17455990652
42,92287.09382336016
44,80594.93987945342
54,58560.26251370205
32,65387.28695978358
59,69616.94398832813
25,83704.78492438234
36,60841.54221521121
58,80261.90484161896
23,51422.18667091028
37,54585.21025266936
35,36891.441861053725
48,105668.82907052137
33,89021.90054935207
58,62261.85224379014
41,50750.35267703503
40,92567.52303125903
23,97101.89391285043
29,57547.272207871705
32,109351.39993974757
34,53963.50705793958
33,82826.59750394555
55,53943.85524755757
53,55840.268560565615
59,89506.76673572336
40,95410.96325373222
22,77022.90659929365
40,35910.166425605275
37,56709.08280949036
45,105993.85029924764
41,30897.29149624874
49,50588.033414916485
37,92565.00309179263
18,101473.20863282906
45,111689.9170784598
33,61523.90170343137
48,91011.077106589
59,38075.50747238942
23,100038.25866873059
51,100358.80613283702
26,82473.76875946455
30,110376.00111068774
57,104513.72757006333
37,51381.544914025646
30,119524.60798132821
39,72993.68618265993
32,110067.21275834537
37,65551.77031012822
35,73825.02063671782
40,33313.730515886564
30,56384.23169146597
56,89367.81847056917
48,106984.38124746924
20,81862.01750274004
31,110367.15532814476
25,88054.25491077392
31,71894.32898110151
34,85174.41642921748
19,44179.5382768078
53,90373.78721399771
38,107008.38992853885
53,112102.26033118158
54,75802.85514574038
55,84168.11286317962
58,60830.704053437
43,99242.33775471142
49,110837.57357122505
29,70207.4987068603
56,113834.90289733437
37,105856.1070792141
57,68218.09484944478
59,83214.19892779042
58,38557.57652399191
56,90302.63707998069
46,78950.59634712848
35,32789.572222289935
21,66536.55513375622
22,93256.31906706133
59,46148.60948281459
19,33611.673720322404
18,113844.03493642525
34,49891.33699344403
18,39793.679000182936
53,35434.1921169553
39,53026.35677549681
20,32564.725707287183
21,83758.59860833298
36,100756.41207345754
39,100503.03034189237
55,49569.33464369606
19,111552.59521635185
47,45030.824179954
33,98074.85503746735
52,113045.87548204913
26,63509.38957333171
40,81506.71142418747
22,52449.10964921031
48,116568.73383131351
53,86118.89135002549
22,71102.89230166911
22,58111.76669651127
41,93175.0883090887
26,103826.9711083287
36,92120.88765356483
45,65911.50406940212
40,51157.80286412067
21,113423.16180797492
31,39510.11926303307
28,96284.37507313064
23,82433.49536331935
33,50475.98646611741
53,75814.40863245998
23,58203.78890547855
25,106324.38950646708
32,58694.89451615324
33,36727.47093541792
39,47512.789255736716
45,35360.16114639361
53,61615.22782403731
47,60269.82216346105
50,84248.05064122051
39,35008.94622079596
40,70491.82277811892
45,61030.63495830585
44,101420.67034958326
47,106542.82745617793
38,109005.89989867333
56,105244.06930750869
32,68513.28938886477
25,72134.79650581325
31,68446.32216597779
28,32772.95744070732
48,73684.69058559752
56,32441.671055967206
50,65917.82292538809
45,119685.0868002171
20,58602.91420939495
35,51706.466267570824
20,77376.47904927243
21,56336.98089123543
28,47258.81137332696
55,74500.36510801298
57,56626.1021929953
55,43537.357485938104
33,80343.73834369745
31,41414.89622714824
42,118125.14761220722
55,108659.95633253874
27,69789.74122172719
57,74356.57194026477
49,51714.023023222115
20,88765.22687067074
38,59624.50845844456
23,40933.40917365028
25,109509.2832184417
41,67084.9395983952
54,76783.06302967426
49,39085.23887051597
22,83929.74134604548
37,74085.22407472732
36,75939.41905845192
45,118293.18788034287
29,31465.18091202113
23,76934.13295094992
31,37480.29468686595
37,104461.15267648784
46,83246.71548927794
55,115837.90169225671
21,40232.86839915528
36,67873.99032092106
39,100904.94059825859
51,59874.123774052874
39,51327.55179417413
29,48489.85339539784
49,32396.286094409363
48,109944.39224129208
53,39943.01344023498
20,105911.6159990626
34,69021.2570075863
29,60492.81766347658
30,103080.67410111723
33,90106.28418390662
36,88608.25951193103
53,105214.09843630873
24,83384.95243639608
57,38719.38359420461
41,82398.73859221235
42,37749.048780316036
55,92603.83804420946
43,108400.09531496048
43,60762.549727465695
25,54529.843781786185
43,38248.88138721039
42,34270.36836490879
44,52144.410074249856
57,40749.14436928932
41,103815.83150195905
26,36944.32677324686
54,78381.93321518149
27,118797.41886941686
53,45024.59611433367
36,44611.071633623505
41,87732.57351376985
20,100082.78315347967
28,44455.89507900561
30,92281.5129742176
29,52805.93838231619
27,106622.8360217315
40,57799.16977474384
52,60758.28146265629
34,44804.87173582183
58,38790.2477602814
38,89152.78499388826
37,80463.69536074095
23,76513.70601917777
18,65804.926532062
18,36490.8997299514
35,96409.29898844208
37,59963.694836776136
46,106433.92146591491
46,115352.00474223212
58,63968.168750526034
56,64031.04998963807
33,75107.64997097114
40,73503.15611930925
47,58829.969268081055
19,87594.98874676644
46,80924.51135503952
18,111741.50207427511
18,97311.88776631096
50,101704.87546416458
44,83918.11299426653
51,56154.18269859589
28,78488.88273565486
26,61435.32724205933
43,32208.236048774485
42,87294.32768148088
45,31497.41961407764
56,32342.31699001616
54,67312.9654438641
39,69112.39878447217
30,39142.49344040471
57,93213.51483993094
18,44770.4690383353
20,76046.71968927814
37,70401.43151719299
25,97228.98198366712
41,113959.3013030328
38,46062.87682840625
20,109174.25216866011
32,79827.99603803823
18,114743.77877273303
19,90533.63804216083
47,78454.8550086955
22,104923.07560551917
59,47660.40973638548
24,85040.35781643933
47,94459.56974853278
40,72380.70224036137
30,34370.852471704275
24,88764.15581952
47,84536.97184408794
34,51051.353480973514
30,67484.29423569913
27,58719.69938818243
39,113174.03346446995
25,38469.38783860962
48,84044.99718967016
21,66050.00563563299
47,99473.81803595474
22,71529.14238773184
33,37286.2090113341
38,61106.0549984976
19,106126.62314806487
21,100068.25324174616
54,96146.33933096947
46,112364.64948214286
38,107259.90455604925
21,65364.99880672069
29,77090.38898044775
50,33020.49473214086
47,62699.80618409866
59,97737.09362341385
26,103791.10006410575
56,35829.976613450985
54,119339.03991414254
23,119945.46598467839
35,46907.07504433254
55,61560.11415091943
26,33914.312815473415
48,82648.56588155315
51,30231.050001688844
26,111459.88521667421
28,55776.13535536746
22,118054.40383709653
41,104422.64217040077
39,88984.93161375017
56,63989.908457982994
40,116912.48297354807
44,41953.354265333925
34,56167.254778278875
54,87228.99390102591
40,89878.05835735373
21,112848.15284140357
47,113411.45305609942
59,111984.5577177214
41,93821.99990131588
55,54665.19175959128
30,103873.79070109567
24,59407.355752035946
54,111704.53432237788
35,37911.38062400416
40,107426.3237375567
37,32994.609409845434
56,106104.5170941428
46,98273.49798086086
30,76847.15501971898
25,80698.23135720316
23,48202.350422685995
38,66515.55375181208
28,109764.15201673437
56,104781.4534247103
24,96664.49208491338
20,70084.32652309693
56,51957.15409347169
23,81893.13989200759
53,99424.22953500068
30,94032.93415926199
24,75350.01110965075
45,68354.40266883557
31,82717.25426867086
43,71641.75850885823
53,76892.13617148562
44,72803.64241303684
53,73868.84187785009
36,111395.43209865227
49,46745.1425297866
40,74805.99236342905
50,102297.41857707732
23,99021.22830766758
49,45180.17063537891
24,119891.06831408838
53,68755.28151336875
57,114268.36736866848
57,38497.29351086698
57,93953.41995680572
33,51386.67257900074
22,85435.80310417642
42,48377.72555476791
27,33334.44919939008
33,83406.99885988375
26,78096.58405281097
42,95070.00504079022
20,114840.06351014183
35,73943.26189141304
31,105893.80477196774
42,30270.465450060405
42,33174.86652382449
57,94091.76352413373
21,80129.41326298777
46,91354.4087657909
48,35535.14475661567
31,35879.703362526736
23,62042.321931914325
55,59287.65035426688
54,67784.437815887
44,41205.78963841616
31,71017.7347063764
48,41719.095396407574
23,46001.317433563236
40,48495.785203124426
29,83129.95347195928
37,79382.1408274133
59,86502.18226281591
47,110718.08928268464
29,33945.70404525805
37,89780.28935057344
37,51103.411542041096
39,59246.843132921436
33,37766.96074160155
21,57714.97654205517
49,78991.0613462273
58,35823.92453724148
22,63333.1206485065
47,88755.89393811597
44,72521.94470381422
51,100085.67153117126
22,103924.22641987969
57,109702.50766768881
29,101067.67200683514
21,104166.70417764533
59,116489.79152444992
22,57342.06755515116
40,60036.180502144794
28,83652.261902967
27,92846.83646353519
51,91250.59904727162
43,65235.000792306324
23,41316.6819929378
51,65166.2638875651
27,54241.36436540021
18,105289.02756929054
18,88047.09717135064
18,78478.67347293657
18,90445.45856190057
43,88831.46580976062
40,93250.95896501353
26,64287.62986907521
50,66992.77511715503
28,93473.33528195255
39,82196.03380825062
22,49409.30442604524
42,94404.9467945362
45,119563.66803110678
47,54753.06943265408
38,93915.59378655214
22,57164.718487077625
34,116238.48155272755
49,80736.14610309771
34,32985.32297770859
37,71071.97142229474
53,75030.55322872344
59,78829.0563686469
19,100550.1460511704
49,76209.48372880125
39,108967.54736476838
54,30640.081089140298
27,32507.453431509857
48,82137.80697019486
22,80707.15892228228
20,106338.85576375191
51,101305.51559618415
19,100666.48546259673
49,116233.26184498641
43,62499.8683453632
27,78604.54940437473
28,31971.14411304523
23,70924.90227613956
49,75470.29795343825
42,100548.20915390186
51,104439.47350136435
45,83007.09071221905
28,39085.30452799103
32,79294.36315484389
26,107641.72431044462
42,70499.96533849675
22,42669.21595929408
27,88463.35434593691
38,66063.15803531514
26,62537.10903104769
59,86613.2228869836
48,47487.39807680478
50,67028.64803285894
58,68599.5963615533
59,54519.11006524225
43,40797.92979407805
22,73766.73602061241
46,70771.55671990101
36,59847.124441825654
28,109902.30338558959
32,56322.6965447453
46,94847.06677030056
36,98093.92211822172
23,70912.95183252696
30,56138.279893086554
36,44030.826232915424
40,83758.15255176494
36,78564.05486481532
53,72637.14643384161
59,60447.057875314356
26,113026.1605053436
22,113602.17538682323
18,37746.430050901545
55,106042.96771844821
40,75515.58101735626
54,112803.69540886476
37,114585.04074407091
33,65920.2766597827
47,35834.96650164363
28,117865.69333015912
52,97491.16919884548
34,60210.28053820068
57,104327.7736376892
51,85375.60420708999
22,32404.98176374974
40,82352.03110003787
20,40320.403198456006
46,52257.0991291068
37,44241.305381330065
56,116518.2518629112
24,74983.02729567504
41,56252.47459719959
32,45124.19735794204
45,99353.17057013734
44,41267.07418208814
53,88316.35236271934
45,30583.162904787732
57,71491.4259721257
56,59845.40869036223
43,108328.88604454414
23,59150.25267943161
32,85414.79772070494
20,36130.491688653565
57,102796.31496225824
48,107126.70540805772
53,103012.17494143806
49,80111.35951674587
56,44042.1347135638
54,81888.72482816028
45,84147.31637371796
54,112263.24423439609
49,95503.80170288427
27,61342.17931001954
52,113851.06246148665
53,48975.72314435322
36,38491.43193451997
27,50337.50710307812
51,103013.89983307105
41,61664.30078366889
19,34672.437591419235
43,100649.77379047137
48,82146.27372802843
37,111896.8152399117
43,79318.47310148296
38,35899.20847487633
28,106057.63535091598
56,119080.38545818397
38,30996.787568161417
33,111369.09349532276
43,93239.71338324984
44,56517.93462406152
56,70853.67323313946
48,64415.76208548782
44,82092.78686254463
46,108542.38658339472
48,98989.46364044043
35,69134.17560169226
57,52355.086482062776
24,73826.20117311552
46,62663.05314392336
23,37999.091821292466
48,117031.71134294209
50,117619.94989968109
24,36800.81892565281
22,76703.52577135811
47,103151.45794538525
58,63254.26217764327
54,72357.03086769782
51,36239.748212606
36,59894.212217034605
49,107832.32923994756
25,75159.37401770591
58,33376.580491001325
20,108686.62616222084
41,113170.16089318167
47,65533.697701527155
50,87651.9286090127
40,104377.09495910998
31,97746.45428208874
39,118422.97761339383
37,82965.2374340702
24,54289.42201121968
58,108546.35860996989
59,34602.39107703015
35,104712.94625587514
46,64559.46887311626
56,45233.18960307263
23,50760.83126941333
59,57528.39723006403
51,88886.67598981067
29,109364.00161380848
39,37164.83995576651
49,114773.22971450559
23,89424.86777556586
46,35146.520774951045
43,94238.50920556462
23,70580.74161414546
28,98752.8298361768
53,82435.22786472838
50,34133.69417495031
20,48992.74226468013
59,89714.78568899844
59,40502.28044835504
58,101535.12478775896
56,48086.19230813203
55,30410.5850165149
56,57749.60250810765
26,55930.43118954289
52,106172.38767599774
45,107469.88602962333
19,61302.90139202737
34,96158.80585798273
52,91058.16066671704
34,59645.9981188712
58,39666.89380528553
46,93869.98902581524
20,77923.35632355014
35,118105.10445919963
50,69168.19114394847
35,90117.15728651486
45,54407.967652106454
20,44165.45988712208
40,66696.59561135298
40,116255.50715761926
59,97961.84904247704
43,38461.78363637294
23,109076.77211138509
22,84208.7607624791
50,71685.56240561893
55,94958.20925732543
46,77752.15811604248
21,80283.54350441243
41,75118.85124411582
20,108641.31067639493
19,69128.95019600549
18,70011.32057160645
29,117946.9319368056
55,64679.908666003124
35,31867.10700778841
27,91308.1660749003
40,45631.99172024711
31,108549.02845506316
22,54658.350948337655
38,72630.28123242465
45,93333.06019774874
42,43832.94973618916
26,81302.72341888437
52,38646.928665556305
57,97064.07186517792
59,102264.57814610505
48,49494.84954501684
31,52963.874934542444
22,37316.381002383
54,39794.337879507395
30,72883.38687900236
45,62725.960168184305
28,30432.777616051015
21,99995.10466558185
32,119338.36682328934
39,43848.152996015866
58,58111.46915227483
30,96830.22312832477
54,39462.61237965616
21,49634.32094008213
24,66055.56185488985
29,81716.01106265864
40,50653.96564337233
48,70257.81812216979
30,51560.87335394905
24,93231.67368934103
45,111934.9541597505
31,47524.05634709563
26,100332.93217267325
33,66886.71627789158
20,54915.56147627503
38,61912.80651931696
29,31488.152480371074
43,31103.934486413564
30,43851.69139275004
20,95298.5732038749
58,44933.571459355415
27,104684.39849221955
18,72176.56798746302
27,68066.65599875868
50,88136.860371591
35,52386.489442618105
23,114052.74937792192
20,118899.79897891983
24,59702.87852511006
18,63399.65385451526
44,86034.05473230756
37,41081.49998960034
35,60701.077518533944
23,112875.18431432237
39,77708.79389046942
30,57837.22147654397
29,32537.777812994096
19,82992.56514006158
45,104138.68287315451
26,46836.64335404882
46,74040.25537501476
56,66489.782664264
37,100293.0675438639
57,103961.65109710763
33,46877.69949550918
54,70841.66093312824
22,37697.1902563308
19,104415.05102358709
51,83733.51171764056
54,80355.46903721418
31,109157.34907650389
23,64048.985367939415
45,36868.525899902896
20,54406.69191565664
18,86465.41039139364
28,55448.63818846879
51,51966.140141409815
45,50368.130736841886
52,105080.74348959798
51,44289.8206177233
29,38555.95030471615
32,115973.02809052034
21,35602.85262813763
58,46469.59668260324
44,50232.14592421983
35,46948.24785497505
41,97199.74690619457
25,41155.42714305701
53,59109.67247907561
36,37829.21617330389
24,49627.59610604026
38,108634.7897348081
31,88213.67109114453
18,33698.90878088338
34,89620.05585832463
56,56696.21439452634
38,104589.48909674675
43,106369.00015458028
20,39286.11718080183
30,107815.59459493194
54,30198.231220984908
32,118714.5958564112
46,56164.366959363266
34,63209.162537446915
36,56288.262967982344
27,58846.820261024375
46,60865.60969271698
36,98057.35409511744
47,93053.84435642402
43,104934.47799045518
31,67206.03165858873
34,57841.938072627745
41,46092.31239645594
34,39085.35779068621
25,56864.49351179662
39,45382.40352748794
48,35192.201852613034
59,65782.5203691544
21,100349.29113233961
37,64721.90593667848
28,33383.82660577295
46,33356.73916008653
43,76662.86041157093
23,84961.78460201826
28,60952.53001478126
52,31264.416749825778
20,64123.72699404412
48,75094.32172286228
32,102865.09696515232
20,44341.05581682775
36,46665.13606185789
50,93793.44313288818
40,88519.87419976665
28,82127.33569307823
29,35289.23807668402
27,48996.75383267503
36,74540.98019044871
30,82168.59155199917
51,87317.91549206046
57,106056.92979081477
21,80420.8332536307
38,53762.2296046682
45,38421.58985436091
33,42510.98546844555
38,64128.59169775378
36,112618.9498639095
38,57419.097088459486
18,108699.42831552705
24,96190.01721978339
27,79179.0846925027
36,88786.58237803022
29,90597.39792528492
33,60326.38207201852
50,84853.1555257822
54,95054.43732149914
58,110755.89039634724
21,42588.28934992817
31,45422.41629518167
23,105850.0501175355
21,58525.357805586274
56,66214.4133704625
30,109599.93562823393
26,66316.32454758501
48,86163.2702128508
45,71253.41371485559
40,41993.95042924039
34,89608.67374600607
36,40000.0563324157
50,76141.29369296503
22,111466.68295868536
51,66568.15300339626
49,60591.671950824864
53,93798.1974006448
37,75064.6965039669
58,92426.40485407421
35,107674.68401610633
59,85368.13116110404
26,79707.8779132372
54,46992.66498218196
36,58794.89829264179
42,35543.27276236116
37,48917.86778124512
35,60998.47943383876
52,32336.66205071015
49,80270.39346582841
47,118728.51222280232
40,48361.3988124661
48,99586.44425536352
30,109026.63213563358
54,114947.36891854559
31,33415.74775862864
21,70830.82131028302
38,74384.06335664864
58,60180.20225281322
44,71255.35439856398
49,104167.98535719825
41,61720.31020268501
54,74506.69855547805
22,100812.1240931315
49,42521.01452763094
51,89765.71974031585
22,52444.5460872878
56,39777.55687862528
32,37235.14236507066
36,69331.7477640055
35,76286.01757453918
42,41311.76012017173
36,82991.06441869562
40,106403.16045111389
34,53360.50795111677
19,97842.75842012114
56,47135.03167653765
26,82043.40478047087
43,33526.45134467652
50,119339.10030983739
51,87969.45530515944
47,71087.93323041449
36,79106.9134575456
38,41960.27068387488
53,87158.06134676532
24,52061.30080611915
50,84187.4469073954
36,92590.79781798428
50,39172.49051141448
48,75646.74385146046
43,79751.72156403541
59,93146.55454994604
31,55588.54642517941
49,54300.142730278596
59,98453.83491418482
26,56465.32514705416
55,108109.88467840299
45,69361.62179071919
39,85499.44919705222
51,58981.16190527678
58,82816.7001448157
25,35706.69333856137
46,98018.02540947816
52,56060.7723981726
57,83833.70771814985
28,70394.49611948254
22,117479.8690177788
38,49826.36574525754
41,62998.188346421426
56,92741.53381582108
53,88870.38008935581
59,43880.225091131535
36,57535.81106893446
50,31449.763087392013
37,100555.1364994656
59,116062.6407208598
43,57612.937343647514
20,54879.76608057381
34,111601.76972197206
46,58600.77055512688
38,96459.44578641525
23,43691.91692378124
44,44419.64681351033
48,34963.48945550372
20,47442.60561159528
26,119417.69908890221
38,65433.40564846666
52,101769.20535332887
53,81474.30986403434
23,38779.05305093665
54,92345.74228188177
55,91568.9371400502
18,71634.13948809498
56,71260.04293822171
48,90827.72822037326
23,30423.088749885963
40,84709.9604114299
28,37816.77291813622
38,92206.15260626576
53,70619.29273096038
30,91362.25435658969
52,106162.2051585655
34,90044.49671206529
54,92014.600324792
24,104766.4111313279
44,108042.72526087874
28,109333.99025366564
43,37992.82371614996
50,117334.23572200819
23,101854.84939237118
33,44616.53839483977
30,72604.8017061459
56,56289.24116646394
33,72042.8790165871
20,61946.157850921925
40,60713.31090198976
30,42145.69210548918
56,93209.17289072453
54,116629.85987632259
39,114514.27761464019
34,95657.51914832409
38,97781.89437539277
33,69443.65846298603
23,41318.69255466202
51,69854.61349724555
30,42381.71819981479
31,88850.98372585642
25,50553.53555057173
52,93866.13636316823
56,34426.433523513166
59,87232.36972261267
30,65431.06593706839
19,107843.83052742342
49,107926.6068942974
46,61021.46648713649
29,75328.36006229589
51,57131.90404392574
52,72038.49365830333
51,42281.647855428535
59,32697.310390522558
49,108559.64838673604
35,67080.81956607725
39,63587.312064131285
57,109091.67905819064
51,104875.47719597886
33,87381.33229514325
28,40875.63517582027
46,36418.63011882237
39,64230.39384259398
22,86187.7234214147
32,62600.919486306804
52,54991.85666656973
18,44142.82960525231
46,66139.93050842066
31,52927.493214683076
22,71073.36365725158
58,115470.67187163417
35,40344.19103586045
58,105471.23504215796
34,85716.027380808
20,88382.8043668223
44,115121.216527734
34,56870.22383952539
23,97118.94018814253
38,109905.83302563947
51,84191.93430749922
42,107617.12657679756
28,115644.28763505531
24,80940.91902539422
41,117766.05127001376
30,83844.97458197802
18,113022.7165817901
45,74440.57118629772
35,36165.90292863564
56,58925.508816444446
47,36992.96770984251
49,79920.96782917413
25,67443.31703258373
22,33693.205598864624
41,41826.73877345114
20,101936.07686004277
48,116050.1753610966
54,105894.1443518391
51,36928.67477592194
44,103564.37694558178
41,107826.61892098708
33,54274.43540532768
55,32558.108053806653
26,64048.591837124855
43,48469.4600866742
27,67608.27296058726
42,47063.340402280504
45,94449.8874870397
53,34516.50120865925
51,78742.43246122648
26,61057.15539833382
28,89838.92904698505
27,92640.45315917343
31,72560.63156197629
52,60765.8814312109
33,56518.97023949425
42,73136.90223495693
58,107510.41123826077
27,90594.05630162274
40,51272.78147519901
20,94134.49440523554
44,76962.89364312933
35,80693.68492897009
50,102322.91578300612
43,55817.92656683402
54,80631.42995315479
48,39796.44039848655
57,85064.20642274161
22,42653.37571221207
21,112289.54594758632
18,48040.37217182988
39,42192.37540945086
29,115599.87084187743
48,106434.33282502955
44,46700.56025075029
55,110547.24846146323
